Retailer Id,RetailerName,current status,landingUrl,Live or Not,status
399,Mirraw.com,Active,https://www.mirraw.com/,Yes,
1438,Misters,Active,https://misters.in/,Yes,
1218,Mivi,Active,https://www.mivi.in/,Yes,
1740,Mivi D,Active,https://www.mivi.in/y,Yes,
742,Mizon.in,Active,http://www.mizon.in/,No,
390,Mobikwik,Active,http://35.194.30.57/go2store/id/390,Yes,
730,Mobikwik-Bus,Active,https://www.mobikwik.com/bus-tickets,Yes,
731,Mobikwik-Hotels,Active,https://www.mobikwik.com/hotels,Yes,
586,Mobikwik-Recharge,Active,https://www.mobikwik.com/,Yes,
1044,Mobileconnectpanel.com,Active,https://mobileconnectpanel.com/,Yes,
919,Moddelivery.in,Active,http://moddelivery.in/order-online,Yes,
1646,Moglix D,Active,https://www.moglix.com/,Yes,
508,Moglix.com,Active,https://www.moglix.com/,Yes,
1718,Moha,Active,https://www.moha.co.in/shop/,Yes,
1719,moha D,Active,https://www.moha.co.in/shop/,Yes,
1839,Moj APP D,Active,https://mojapp.in/,Yes,
677,MOJO Pizza- 2X Toppings,Active,https://mojopizza.in/,Yes,
1779,Mojocare,Active,https://mojocare.com/,No,
1780,Mojocare D,Active,https://mojocare.com/,No,
264,Momandmeshop.in,Active,http://35.194.30.57/go2store/id/264,No,
2325,Money view d,Active,https://moneyview.in/,Yes,
408,Montecarlo.in,Active,http://35.194.30.57/go2store/id/408,Yes,
514,Moodsplanet.com,Active,http://35.194.30.57/go2store/id/514,Yes,
792,Morphyrichardsindia.com,Active,https://www.morphyrichardsindia.com/,Yes,
1320,Mostbet,Active,https://mostbetin.com/,No,
1946,Mother Sparsh Exclusive,Active,https://mothersparsh.com/,Yes,
1518,Mothercare,Active,https://www.mothercare.in/,Yes,
1765,Mothersparsh,Active,https://mothersparsh.com/,Yes,
1766,Mothersparsh D,Active,https://mothersparsh.com/,Yes,
693,Motivatebox.com,Active,https://motivatebox.com/,No,
1024,Moviecardindia.com,Active,https://moviecardindia.com/,No,
1041,Mpl.live D,Active,https://www.mpl.live/,Yes,
1906,mPokket D,Active,https://mpokket.in/,Yes,
601,Mrbutton.in,Active,,,
957,MrfTyresAndService.com,Active,http://35.194.30.57/go2store/id/957,Yes,
561,Mrvoonik.com,Active,https://www.mrvoonik.com/,No,
985,MTR Food,Active,https://shop.mtrfoods.com/,Yes,
1705,MTR Food D,Active,https://shop.mtrfoods.com/,Yes,
1965,Mufti,Active,https://www.muftijeans.in/,Yes,
1966,Mufti D,Active,https://www.muftijeans.in/,Yes,
315,Musafir.com,Active,https://in.musafir.com/,Yes,
1649,Muscleblaze,Active,https://www.muscleblaze.com/,Yes,
1648,Muscleblaze D,Active,https://www.muscleblaze.com/,Yes,
30,Mustard.co.in,Active,http://35.194.30.57/go2store/id/30,Yes,
1228,MX Player,Active,https://www.mxplayer.in/,Yes,
2272,My Upchar,Active,https://www.myupchar.com/en/medicine,Yes,
2271,My Upchar D,Active,https://www.myupchar.com/en/medicine,Yes,
1425,My11Circle D,Active,https://www.my11circle.com/,Yes,
1028,My11circle.com,Active,https://www.my11circle.com,Yes,
760,Mybeautybazaar.com,Active,https://mybeautybazaar.com/,No,
404,Mybustickets.in,Active,http://35.194.30.57/go2store/id/404,Yes,
1532,Mychoize,Active,https://www.mychoize.com/,Yes,
51,MyCollegeForm.com,Active,http://35.194.30.57/go2store/id/51,No,
11,Mydala.com,Active,http://35.194.30.57/go2store/id/11,Yes,
992,MyDreamStore,Active,https://mydreamstore.in/full-on-fashion,Yes,
1478,MyFlowerApp,Active,https://www.myflowerapp.com/,No,
432,Myflowertree.com,Active,http://35.194.30.57/go2store/id/432,Yes,
1925,Myglamm D,Active,https://www.myglamm.com,Yes,
834,Myglamm.com,Active,https://www.myglamm.com/,Yes,
52,Myhealthyair.com,Active,http://35.194.30.57/go2store/id/52,Yes,
496,Mylescars.com,Active,http://35.194.30.57/go2store/id/496,Yes,
1002,Mymoneykarma.com,Active,https://www.mymoneykarma.com,Yes,
647,Myntra,Active,https://www.myntra.com/,Yes,
1165,Myntra D,Active,https://www.myntra.com/,Yes,
1119,Myntra Exclusive,Active,https://www.myntra.com/,Yes,
12,Myntra.com,Active,https://www.myntra.com/,Yes,
1288,Myprotein,Active,https://www.myprotein.co.in/,Yes,
747,Myramed.in,Active,https://myra.onelink.me/6WBT/myramed,No,
1339,Mystique,Active,https://www.mystiqueearth.com/,Yes,
1001,Mytaxiindia.com,Active,http://www.mytaxiindia.com/,Yes,
2297,MyTeam11 D,Active,https://www.myteam11.com/,Yes,
1057,MyVishal Exclusive,Active,https://www.myvishal.com/best-deals/249-store,No,
667,Myvishal.com,Active,https://www.myvishal.com/,Yes,
1197,MyvishalT,Active,https://www.myvishal.com/,Yes,
1302,MyWellnessKart Sebamed,Active,https://www.mywellnesskart.com/,Yes,
1641,MyWellnessKart Sebamed D,Active,https://www.mywellnesskart.com/,Yes,
627,Naanjil.com,Active,https://www.naanjil.com,Yes,
13,Naaptol.com,Active,http://35.194.30.57/go2store/id/13,Yes,
1366,Natural Vibes,Active,https://naturalvibes.in/,Yes,
1789,NaturalVibes,INActive,https://naturalvibes.in/collections/shop-all,Yes,
2093,Nature4Nature,Active,https://nature4nature.in/,Yes,
2094,Nature4Nature D,Active,https://nature4nature.in/,Yes,
479,NaturesBasket.co.in,Active,https://naturesbasket.co.in/,Yes,
1010,Naturetrails.in,Active,http://www.naturetrails.in,Yes,
2281,Naukri D,Active,https://www.naukri.com/,Yes,
1837,Navi Health Insurance App,Active,https://www.naviinsurance.com/,Yes,
1914,Navi Mutual Fund D,Active,https://navi.com/,Yes,
1101,Naytr,Active,,,
14,Ncarry.com,Active,http://35.194.30.57/go2store/id/14,No,
636,Nearbuy-Coupons,Active,https://www.nearbuy.com/,Yes,
469,NearBuy.com,Active,http://35.194.30.57/go2store/id/469,Yes,
1325,Neeman's,Active,https://neemans.com/,Yes,
1934,Nestasia,Active,https://nestasia.in,Yes,
1935,Nestasia D,Active,https://nestasia.in,Yes,
1089,Nestaway,Active,https://www.nestaway.com/,Yes,
475,Netflix India,Active,https://www.netflix.com/in/,Yes,
652,Netmeds,Active,https://www.netmeds.com/,Yes,
1666,Netmeds D,Active,https://www.netmeds.com/,Yes,
463,Netmeds.com,Active,http://35.194.30.57/go2store/id/463,Yes,
1538,Netplay,Active,https://www.ajio.com/s/netplay-4042-45201,Yes,
1992,NeuHerbs,Active,https://www.neuherbs.com/,No,
1996,NeuHerbs D,Active,https://www.neuherbs.com/,No,
859,Newchic.com,Active,https://www.newchic.in,Yes,
488,Newu.in,Active,http://35.194.30.57/go2store/id/488,No,
249,Next.co.in,Active,http://35.194.30.57/go2store/id/249,No,
1482,Nicobar,Active,https://www.nicobar.com/,Yes,
1283,Nike,Active,https://www.nike.com/in,Yes,
2337,Nike D,Active,https://www.nike.com/in,Yes,
530,Niki.ai,Active,https://niki.ai/,No,
1547,Nilkamal Furniture,Active,https://www.nilkamalfurniture.com/,Yes,
1803,Nilkamal Furniture D,Active,https://www.nilkamalfurniture.com,Yes,
956,NineColours.com,Active,https://www.ninecolours.com/,Yes,
2230,Nira Finance D,Active,https://www.nirafinance.com/,Yes,
1492,Nivea,Active,https://www.niveashop.in/,Yes,
1827,Nivea D,Active,https://www.niveashop.in/,Yes,
1524,Nivia Sports,Active,https://www.niviasports.com/,Yes,
1739,Niyox,Active,https://campaigns.goniyo.com/online-savings-account,Yes,
1615,Niyox D,Active,https://campaigns.goniyo.com/online-savings-account,Yes,
937,Nnnow Exclusive,Active,https://www.nnnow.com/,Yes,
515,NNNOW.com,Active,https://www.nnnow.com/,Yes,
1160,NNNowD,Active,https://www.nnnow.com/,Yes,
1133,Nokia,Active,https://www.nokia.com/phones/en_in,Yes,
2190,Nokia D,Active,https://www.nokia.com/phones/en_in/smartphones/,Yes,
1707,Nomini Casino D,INActive,https://nomini.com/hi/,Yes,
311,Nord51.com,Active,http://35.194.30.57/go2store/id/311,Yes,
1052,Northmist.com,Active,https://www.northmist.com/,Yes,
1120,Norton,Active,https://in.norton.com/products,Yes,
1153,Norton COD,Active,https://in.norton.com/products,Yes,
1134,Norton Exclusive,Active,https://in.norton.com/products,Yes,
1148,Norton Exclusive 1,Active,https://in.norton.com/products,Yes,
1149,Norton Exclusive 2,Active,https://in.norton.com/products,Yes,
1150,Norton Exclusive 3,Active,https://in.norton.com/products,Yes,
1138,Norton for Youtuber,Active,https://in.norton.com/products,Yes,
1152,Norton Freebies,Active,https://in.norton.com/products,Yes,
1155,Norton IHD,Active,https://in.norton.com/products,Yes,
1156,Norton LJ,Active,https://in.norton.com/products,Yes,
1154,Norton Online,Active,https://in.norton.com/products,Yes,
1184,Norton-ALD,Active,https://in.norton.com/products,Yes,
1185,Norton-HTA,Active,https://in.norton.com/products,Yes,
1182,Norton-Mailers,Active,https://in.norton.com/products,Yes,
1183,Norton-SMS,Active,https://in.norton.com/products,Yes,
1144,Notebook.Schools,Active,https://www.notebook.school,Yes,
2021,Nua Woman,Active,https://nuawoman.com/,Yes,
304,NumeroUnostore.com,Active,http://35.194.30.57/go2store/id/304,Yes,
1073,NurseryLive,Active,https://nurserylive.com,Yes,
822,Nutraj.com,Active,https://www.nutraj.com/,Yes,
649,Nykaa Beauty,Active,https://www.nykaa.com/,Yes,
2074,Nykaa D,Active,https://www.nykaa.com/,Yes,
1128,Nykaa Fashion,Active,https://www.nykaafashion.com/,Yes,
2224,Nykaa Fashion D,Active,https://www.nykaafashion.com/,Yes,
283,Nykaa.com,Active,http://35.194.30.57/go2store/id/283,Yes,
969,NykaaDesignStudio,Active,http://35.194.30.57/go2store/id/969,Yes,
934,NykaaMan.com,Active,https://www.nykaaman.com/,Yes,
2019,Nyumi,Active,https://nyumi.com/,Yes,
2204,O3 Plus,Active,https://www.o3plus.com/,Yes,
2205,O3 Plus D,Active,https://www.o3plus.com/,Yes,
66,OfficeYes.com,Active,http://35.194.30.57/go2store/id/66,No,
169,Olacabs.com,Active,http://35.194.30.57/go2store/id/169,Yes,
2106,Olivlife,Active,https://oliv-life.com/,No,
2107,Olivlife D,Active,https://oliv-life.com/,No,
1204,OLX Car,Active,https://www.cashmycar.olx.in/sell-used-car,Yes,
1244,OlympTrade,INActive,https://olymptrade.com/,Yes,
1762,OlympTrade D,Active,https://static.olymptrade.com/lands/LPL45-04en/index.html,Yes,
842,Ombrelane.com,Active,https://ombrelane.com/,No,
1687,Onceuponatrunk D,Active,https://www.onceuponatrunk.com/,Yes,
771,Onceuponatrunk.com,Active,https://www.onceuponatrunk.com/,Yes,
936,Oneassist.in,Active,https://oneassist.in/,Yes,
1558,OneGreen,Active,https://onegreen.in/,Yes,
1399,OnePlus D,Active,https://www.oneplus.in/,Yes,
575,OnePlus.in,Active,https://www.oneplus.in/,Yes,
1066,Onitsukatiger,Active,http://www.onitsukatiger.com/in/en-in/,Yes,
2042,Only,Active,https://www.only.in/,Yes,
2050,Only D,Active,https://www.only.in/,Yes,
574,Onsitego,Active,https://onsitego.com/,Yes,
1235,Onsitego Exclusive,Active,https://onsitego.com/,Yes,
1792,Open Secret,Active,https://opensecret.in/collections/all,Yes,
2036,Open Secret D,Active,https://opensecret.in/collections/all,Yes,
1236,Opinion World,Active,https://www.opinionworld.in/,Yes,
1238,OpinionWorld D,INActive,https://www.opinionworld.in/,Yes,
1620,Oppo D,Active,https://www.oppo.com/in/store/,Yes,
1619,Oppo Phones,Active,https://www.oppo.com/in/store/,Yes,
1696,Oracura,Active,https://oracura.in/,Yes,
1697,Oracura D,Active,https://oracura.in/,Yes,
1157,Orange Something,Active,https://orangesomething.com/,No,
465,OrderVenue.com,Active,http://35.194.30.57/go2store/id/465,No,
2247,Oreo D,Active,https://www.sayitwithoreo.in/,Yes,
1812,Organicindia D,Active,https://www.organicindia.com/shop,Yes,
597,Organicindiashop.com,Active,https://www.organicindia.com/shop/,Yes,
386,Orysta.com,Active,http://35.194.30.57/go2store/id/386,No,
630,Ovenstory.in,Active,https://www.ovenstory.in/,Yes,
933,OxfamIndia.org,Active,https://www.oxfamindia.org//,Yes,
746,Oxolloxo.com,Active,https://www.oxolloxo.com/,Yes,
342,Oyeflowers.com,Active,http://35.194.30.57/go2store/id/342,No,
103,Oyegirl.com,Active,http://35.194.30.57/go2store/id/103,No,
663,Oyorooms-Coupons,Active,https://www.oyorooms.com/,Yes,
442,OyoRooms.com,Active,http://35.194.30.57/go2store/id/442,Yes,
1559,Oziva,Active,https://www.oziva.in/,Yes,
1578,Oziva D,Active,https://www.oziva.in/,Yes,
1400,P&G Shop,Active,https://pgshop.in/exciting-offers,Yes,
2121,Paisabazaar D,Active,https://paisabazaar.com/,Yes,
2320,Pampers ,Active,https://www.amazon.in/Pampers-Large-Diapers-Pants-Count/dp/B07CXFJT8Q,Yes,
343,Pannkh.com,Active,http://35.194.30.57/go2store/id/343,Yes,
1374,Pantaloons,Active,https://www.pantaloons.com/,Yes,
1476,Pantaloons D,Active,https://www.pantaloons.com/,Yes,
1415,Pantaloons Exclusive,Active,https://www.pantaloons.com/,Yes,
833,ParagonFootwear.com,Active,https://www.paragonfootwear.com/,Yes,
1763,Parimatch D,INActive,https://parimatch.in,Yes,
951,Patanjali - SwadeshiSamridhi,Active,https://swadeshisamridhi.com,Yes,
457,PaybackBazaar.com,Active,http://35.194.30.57/go2store/id/457,No,
838,Paypal.com,Active,https://www.paypal.com/in/,Yes,
2028,Paysense D,Active,https://www.gopaysense.com/,Yes,
135,Paytm,Active,http://35.194.30.57/go2store/id/135,Yes,
483,Paytm Bus,Active,http://35.194.30.57/go2store/id/483,Yes,
477,Paytm Hotels,Active,http://35.194.30.57/go2store/id/477,Yes,
1980,Paytm Money D,Active,https://www.paytmmoney.com,Yes,
436,Paytm Shop Order,Active,http://35.194.30.57/go2store/id/436,Yes,
664,Paytm-Bus-Coupons,Active,https://paytm.com/bus-tickets,Yes,
644,Paytm-Coupons,Active,https://paytm.com/recharge,Yes,
498,Paytm-Movie,Active,https://paytm.com/movies,Yes,
1256,Paytmmall D,Active,https://paytmmall.com/,Yes,
609,Paytmmall.com,Active,https://paytmmall.com/,Yes,
2287,Payzapp CPR D,Active,https://v.hdfcbank.com/payzapp/index.html,Yes,
2176,Peachmode D,Active,https://peachmode.com/,Yes,
459,Peachmode.com,Active,https://peachmode.com/,Yes,
1503,Pears,Active,https://www.amazon.in/s?bbn=1355016031&rh=n%3A1355016031%2Cp_89%3APEARS&dc&fst=as%3Aoff&qid=1604135654&rnid=3837712031&ref=sr_in_-2_p_89_37&tag=gopaisa-21,Yes,
1328,PeeSafe,Active,https://peesafe.com/,Yes,
1522,Peesafe D,Active,https://peesafe.com/,Yes,
1409,Peesafe Exclusive,Active,https://peesafe.com/products,Yes,
656,Pepperfry,Active,https://www.pepperfry.com/,Yes,
1163,Pepperfry D,Active,https://www.pepperfry.com/,Yes,
15,Pepperfry.com,Active,http://35.194.30.57/go2store/id/15,Yes,
450,Peppertap.com,INActive,http://35.194.30.57/go2store/id/450,Yes,
44,Peprismine.com,Active,http://35.194.30.57/go2store/id/44,No,
625,Perfumebooth.com,Active,https://www.perfumebooth.com/,Yes,
228,Perfumecrush.com,Active,http://35.194.30.57/go2store/id/228,No,
344,Permingo.com,Active,http://35.194.30.57/go2store/id/344,No,
1967,Peter England,Active,https://www.peterengland.com,Yes,
1968,Peter England D,Active,https://www.peterengland.com,Yes,
725,Pharmeasy,Active,https://pharmeasy.in/,Yes,
1457,Pharmeasy D,Active,https://pharmeasy.in/,Yes,
1037,Pharmeasy Exclusive,Active,https://pharmeasy.in/,Yes,
2013,Philips,Active,https://www.domesticappliances.philips.co.in/,Yes,
2014,Philips D,Active,https://www.domesticappliances.philips.co.in/,Yes,
558,Phonepe.com,Active,https://phonepe.com,Yes,
2150,Pilgrim,Active,https://discoverpilgrim.com/,Yes,
2151,Pilgrim D,Active,https://discoverpilgrim.com/,Yes,
2232,Pincode App D,Active,https://www.pincode.com/,Yes,
2236,Pincode Grocery by PhonePe,Active,https://www.pincode.com/,Yes,
717,Pinhealth.com,Active,https://www.pinhealth.com/,No,
1094,PipaBella,Active,https://www.pipabella.com/,Yes,
640,Pizzahut,Active,https://online.pizzahut.co.in/,Yes,
1043,Pizzahut Exclusive,Active,,,
368,Pizzahut Old,Active,http://35.194.30.57/go2store/id/368,,
1169,PizzaHutD,Active,https://WWW.pizzahut.co.in/,Yes,
691,Planeteves.com,Active,https://www.planeteves.com/,No,
210,PlanetSportsonline.com,Active,http://35.194.30.57/go2store/id/210,No,
973,Planetsuperheroes,Active,https://www.planetsuperheroes.com/,Yes,
1348,Play Audio,Active,https://theworldofplay.com/,Yes,
1414,Play Audio Exclusive,Active,https://theworldofplay.com/collections/wireless/products/playgon20,Yes,
1475,Play D,Active,https://theworldofplay.com/,,
801,Play2win.com,Active,http://35.194.30.57/go2store/id/801,Yes,
1700,Playerzpot D,Active,https://playerzpot.com/,Yes,
878,Playerzpot.com,Active,https://playerzpot.com/,Yes,
852,Playfantasy.com,Active,https://www.playfantasy.com/,No,
1907,Playship D,Active,https://www.playship.com/,Yes,
875,Playzo.in,Active,https://www.playzo.in/,No,
1318,Plum Goodness,Active,https://plumgoodness.com/,Yes,
1472,Plum Goodness D,Active,https://plumgoodness.com/,Yes,
716,Pnbmetlife.com,Active,https://www.pnbmetlife.com/,Yes,
800,Pokabunga.com,Active,https://www.pokabunga.com/,Yes,
755,Pokerbaazi.com,Active,https://www.pokerbaazi.com/,Yes,
803,PokerDangal.com,Active,https://www.pokerdangal.com/,Yes,
816,PokerHigh.com,Active,https://pokerhigh.com/,Yes,
892,Pokerlion.com,Active,https://www.pokerlion.com/,No,
818,PokerMet.com,Active,https://www.pokermet.com/,No,
802,Pokernation.com,Active,https://pokernation.com/,No,
817,PokerNinja.net,Active,http://35.194.30.57/go2store/id/817,No,
890,Pokerstars.in,Active,https://www.pokerstars.in/,Yes,
891,Pokeryaar.com,Active,https://www.pokeryaar.com/,No,
1714,Policybazaar Health D,Active,https://www.policybazaar.com/,Yes,
1715,Policybazaar Motor UAE D,Active,https://www.policybazaar.com/,Yes,
850,Policybazaar-Insurance,Active,https://www.policybazaar.com/,Yes,
851,Policybazaar-Motor-Insurance,Active,https://www.policybazaar.com/motor-insurance/,Yes,
1499,POND'S,Active,https://ponds.in/,Yes,
2189,POND'S D,Active,https://ponds.in/,Yes,
705,Portea.com,Active,https://www.portea.com/,Yes,
2045,Portronics,Active,https://www.portronics.com/,Yes,
2046,Portronics D,Active,https://www.portronics.com/,Yes,
629,Practo.com,Active,https://www.practo.com/,Yes,
2274,Prefr D,Active,https://marketplace.creditvidya.com/,No,
191,Prettysecrets.com,Active,https://prettysecrets.com/,No,
53,Priceking.in,Active,http://35.194.30.57/go2store/id/53,No,
737,Primetrip.com,Active,https://www.primetrip.com/,No,
556,Primevideo.com,Active,https://www.primevideo.com/,Yes,
150,Printbindaas.com,Active,http://35.194.30.57/go2store/id/150,Yes,
660,Printland-Coupons,Active,https://www.printland.in/,No,
31,Printland.com,Active,https://printland.in/,No,
722,Printstop.co.in,Active,https://www.printstop.co.in/,Yes,
633,Printvenue-Coupons,Active,http://www.printvenue.com/,Yes,
128,Printvenue.com,Active,http://35.194.30.57/go2store/id/128,Yes,
1843,Probo D,Active,https://probo.in/,Yes,
874,Proleag.com,Active,https://proleag.com/,No,
267,Provogue.com,Active,http://35.194.30.57/go2store/id/267,Yes,
983,Prowlactive,Active,https://www.prowlactive.com/shop,Yes,
1637,Puma D,Active,https://in.puma.com/,Yes,
676,Puma.com,Active,https://in.puma.com/,Yes,
151,Purehomedecor.com,Active,http://35.194.30.57/go2store/id/151,No,
1661,Puresense,Active,https://puresense.co.in/,Yes,
1660,Puresense D,Active,https://puresense.co.in/,Yes,
156,Purplle.com,Active,https://www.purplle.com/,No,
606,PVRcinemas.com,Active,https://www.pvrcinemas.com/,,
2305,Qatar Airways,Active,https://www.qatarairways.com/en/homepage.html,Yes,
2306,Qatar Airways D,Active,https://www.qatarairways.com/en/homepage.html,Yes,
294,Qatarairways,Active,http://www.qatarairways.com/index.html,Yes,
1650,Qatarairways D,Active,http://www.qatarairways.com/index.html,Yes,
1239,QuickHeal,Active,https://www.quickheal.co.in/,Yes,
1260,Qureka Pro,Active,https://www.qurekapro.com/web,No,
1910,Rage Coffee,Active,https://ragecoffee.com,Yes,
1911,Rage Coffee D,Active,https://ragecoffee.com,Yes,
1919,Rage Coffee Exclusive,Active,https://ragecoffee.com,Yes,
1029,Railrestro,Active,https://www.railrestro.com/,Yes,
1018,Railyatri.in,Active,https://www.railyatri.in/bus-booking,Yes,
898,Rangriti,Active,https://www.rangriti.com/,Yes,
2315,Rangriti D,Active,https://www.rangriti.com/,Yes,
2162,Ras Luxury Oils,Active,https://www.rasluxuryoils.com,Yes,
2163,Ras Luxury Oils D,Active,https://www.rasluxuryoils.com,Yes,
1105,Rawnaturecompany,Active,https://www.rawnaturecompany.com/,No,
958,Raymond Next,Active,http://35.194.30.57/go2store/id/958,Yes,
1114,Realme,Active,https://www.realme.com/in/,Yes,
2223,Realme D,Active,https://www.realme.com/in/,Yes,
392,Rechargefactory.com,Active,http://35.194.30.57/go2store/id/392,No,
448,RechargeitNow.com,Active,http://35.194.30.57/go2store/id/448,No,
2111,Redbus D,Active,https://www.redbus.in/,Yes,
265,Redbus.in,Active,https://www.redbus.in/,Yes,
917,Redchief.in,Active,https://www.redchief.in/,Yes,
916,RedTape,Active,https://redtape.com/,Yes,
1336,Redwolf,Active,https://www.redwolf.in/,Yes,
823,Reebok,Active,https://shop4reebok.com/,Yes,
1458,Reebok D,Active,https://reebok.abfrl.in/,Yes,
1677,Reequil,Active,https://www.reequil.com,Yes,
1680,Reequil D,Active,https://www.reequil.com,Yes,
168,Regus.co.in,Active,http://35.194.30.57/go2store/id/168,Yes,
770,Rehash.mobi,Active,https://mysmartabby.com/,No,
1567,Reliance Digital,Active,https://www.reliancedigital.in/,Yes,
1743,Reliance Digital D,Active,https://www.reliancedigital.in,Yes,
841,RelianceGeneral.co.in,Active,https://www.reliancegeneral.co.in,Yes,
67,RelianceGlobalCall.com,Active,http://35.194.30.57/go2store/id/67,Yes,
613,Reliancetrends.com,Active,https://www.reliancetrends.com/,Yes,
974,Religare Health Insurance,Active,https://www.religarehealthinsurance.com/,Yes,
387,Reload.co.in,Active,http://35.194.30.57/go2store/id/387,No,
1971,Renee Cosmetics,Active,https://www.reneecosmetics.in,Yes,
1972,Renee Cosmetics D,Active,https://www.reneecosmetics.in,Yes,
997,Rentickle.com,Active,https://www.rentickle.com/,Yes,
520,RentoMojo.com,Active,https://www.rentomojo.com/,Yes,
192,Retailmart.com,Active,http://35.194.30.57/go2store/id/192,Yes,
724,Revv.co.in,Active,https://www.revv.co.in/,Yes,
797,Ri-Ritukumar.com,Active,https://ri.ritukumar.com/,Yes,
544,RightStay.com,Active,http://35.194.30.57/go2store/id/544,Yes,
612,Ritukumar.com,Active,https://www.ritukumar.com/,Yes,
2310,Rivela,Active,https://riveladermascience.com/,Yes,
2311,Rivela D,Active,https://riveladermascience.com/,Yes,
82,Rock.in,Active,http://35.194.30.57/go2store/id/82,No,
910,Rockrush.com,Active,https://www.rockrush.com/,Yes,
699,Roomoncall.in,Active,https://roomoncall.in/,No,
1989,Rooter D,Active,https://web.rooter.gg/,Yes,
860,Rosegal.com,Active,https://www.rosegal.com/,Yes,
211,Roundone.in,Active,http://35.194.30.57/go2store/id/211,Yes,
1431,Royal Enfield,Active,https://store.royalenfield.com/riding-gear/helmet,Yes,
1297,Royal Panda,Active,https://www.royalpanda.com/india/,No,
1480,RoyalOak,Active,https://www.royaloakindia.com/,Yes,
500,Royzez.com,Active,http://35.194.30.57/go2store/id/500,No,
998,Rs 11 Deals,Active,https://www.gopaisa.com/rs-11-exclusive-deals-offers,Yes,
1721,Rummy Culture D,Active,https://www.rummyculture.com/welcome-bonus-p1,Yes,
1912,Rummy Time D,Active,https://www.rummytime.com/,Yes,
809,RummyCentral.com,Active,https://www.rummycentral.com/,Yes,
1822,Rummycircle D,Active,https://www.rummycircle.com/,Yes,
690,Rummycircle.com,Active,https://www.rummycircle.com/,Yes,
814,RummyPassion.com,Active,https://www.rummypassion.com/,Yes,
615,Rummyvilla.com,Active,https://www.rummyvilla.com/,Yes,
426,Runbus.in,Active,http://35.194.30.57/go2store/id/426,No,
915,Ruosh,Active,https://www.ruosh.com/,Yes,
2328,Rupee 112 d,Active,https://www.rupee112.com/,Yes,
2240,Rush By Hike D,Active,https://www.getrushapp.com/,Yes,
1363,Sadhev,Active,https://sadhev.com/,Yes,
1489,Saffola,Active,https://stores.saffola.in/,Yes,
1528,Saffola D,Active,https://saffola.marico.in/,Yes,
319,Saharaqshop.com,Active,http://35.194.30.57/go2store/id/319,Yes,
68,SahibaFabrics.com,Active,http://35.194.30.57/go2store/id/68,No,
69,Saholic.com,Active,http://35.194.30.57/go2store/id/69,Yes,
572,SaleBhai.com,Active,https://www.salebhai.com/,No,
280,SaltnPepper.com,Active,http://35.194.30.57/go2store/id/280,No,
2228,Samsonite,Active,https://www.samsonite.in/,Yes,
2229,Samsonite D,Active,https://www.samsonite.in/,Yes,
734,Samsung,Active,https://www.samsung.com,Yes,
1282,Samsung D,Active,https://www.samsung.com,Yes,
1568,Sanfe,Active,https://sanfe.in/,Yes,
1791,Sanfe D,Active,https://sanfe.in/,Yes,
1248,Sanjivsir.com,Active,https://www.sanjivsir.com/,No,
1500,Santoor,Active,https://www.amazon.in/s?bbn=1355016031&rh=n%3A1355016031%2Cp_89%3ASantoor&dc&fst=as%3Aoff&qid=1604135654&rnid=3837712031&ref=sr_in_-2_p_89_41&tag=gopaisa-21,Yes,
697,Saralhealth.com,Active,http://saralhealth.com/,No,
441,Saregama.com,Active,http://35.194.30.57/go2store/id/441,Yes,
995,Sastiticket.com,Active,https://www.sastiticket.com/,Yes,
782,Sattviko.com,Active,https://www.sattviko.com/,Yes,
54,Savaari.com,Active,http://35.194.30.57/go2store/id/54,Yes,
847,SBI Card,Active,https://www.sbicard.com/,Yes,
1429,SBI Card D,Active,https://www.sbicard.com/eapply/campaign.page/apply?path=personal/credit-cards/shopping/simplyclick-sbi-card.dcr,Yes,
1534,Scaler D,Active,https://www.scaler.com/,Yes,
1243,Scocre,Active,https://scocre.com/,Yes,
1555,Scocre D,Active,https://scocre.com/,Yes,
1011,Screenpro Cashify,Active,https://screenpro.cashify.in/repair,No,
1319,sdays,Active,https://sdaysint.in/,No,
783,Securekart.in,Active,http://securekart.in/,No,
2041,Selected Homme,Active,https://www.selectedhomme.in/,Yes,
2049,Selected Homme D,Active,https://www.selectedhomme.in/,Yes,
474,Sendmygift.com,Active,http://35.194.30.57/go2store/id/474,No,
944,Seniority.in,Active,https://www.seniority.in/,Yes,
127,Sennheiserindia.com,Active,https://en-in.sennheiser.com/,Yes,
848,Sephora,Active,https://sephora.nnnow.com/sephora-collection,No,
2112,Sesacare,Active,https://www.sesacare.com/,Yes,
2113,Sesacare D,Active,https://www.sesacare.com/,Yes,
17,Seventymm.com,Active,http://35.194.30.57/go2store/id/17,No,
1326,Shae,Active,https://shae.co.in/,Yes,
1361,Shankara Naturals,Active,https://www.shankara.com/,Yes,
1322,Sharekhan,Active,https://www.sharekhan.com/,Yes,
1178,ShareKhanD,Active,https://www.sharekhan.com/demat/free-demat-account,Yes,
2285,Shaye ,Active,https://shaye.co.in/,Yes,
2286,Shaye D,Active,https://shaye.co.in/,Yes,
750,Shein.in,Active,https://www.shein.in/,Yes,
1565,Shemaroo Me,Active,https://www.shemaroome.com/,Yes,
84,SherSingh.com,Active,http://35.194.30.57/go2store/id/84,No,
1252,Shilpa Shetty App,Active,https://www.theshilpashetty.com/,Yes,
